Summary Index,Mean Exp Elapsed Time (s),Mean Sim Elapsed Time (s),Sim Clocks,Sim Time (s),N,C,S,Rs,Lambda A,Dist A,Mean A,Stdv A,Num Repl,Num Repl*Virt,Mean of Mean Jobs Waiting,Sdom of Mean Jobs Waiting,Mean of Stdv Jobs Waiting,Mean of Mean Jobs Receiving Service,Sdom of Mean Jobs Receiving Service,Mean of Stdv Jobs Receiving Service,Mean of Mean Jobs in System,Sdom of Mean Jobs in System,Mean of Stdv Jobs in System,Mean of Cov Jobs Waiting and Jobs Receiving Service,Sdom of Cov Jobs Waiting and Jobs Receiving Service,Mean of Mean Wait Time (s),Sdom of Mean Wait Time (s),Mean of Stdv Wait Time (s),Mean of Mean Service Time (s),Sdom of Mean Service Time (s),Mean of Stdv Service Time (s),Mean of Mean Response Time (s),Sdom of Mean Response Time (s),Mean of Stdv Response Time (s),Mean Histogram of Jobs Waiting,[Model] Offered Load,[Model] Rho,[Model] Total Schedule Time (clks),[Model] Service Time (clks),[Model] Vacation Time (clks),[Model] Vacation Context Switch Time (clks),[Model] Mean Service Time (s),[Model] Service Time Second Moment (s),[Model] Service Time Third Moment (s),[Model] Mean Vacation Waiting Time (s),[Model] Service Rate (/s),[Model] Total Achievable Throughput (/s),[Model] Total Achievable Throughput w/ S=0 (/s),[Model] Empty Queue Probability,[Model] Service Time Fraction,[Model] Vacation Time Fraction,[Model] Vacation Context Switch Time Fraction,[Model] Queue Wait Time (s),[Model] Head of Queue Wait Time (s),[Model] Service Wait Time (s),[Model] Total Wait Time (s),[Model] Number in Queue,[Model] Number in Service,[Model] Number in System,[Model] JSON Blob
156,91.20738669300181,60.01677517673352,1000000,1000000.0,100,10,100,17,0.005,E4,200.0,100.0,1,100,6.288807067630248,0.006525334763713942,3.9302552160098005,0.04997889265144961,3.697897684176248e-05,0.21789972471464308,6.338728873778023,0.006555348882499498,3.931932560343332,-0.01714012609095301,0.0001504833000657187,1258.620624630213,0.7456533220013469,741.443521151036,10.0,0.0,0.0,1268.620624630213,0.7456533220013469,741.443521151036,"[0.05901717091578912,0.07755010803981395,0.0777822375751654,0.07777831031417211,0.07805985791783071,0.07832050509807349,0.07816452449888917,0.07796856103041831,0.07747408782881055,0.07605021249908715,0.07205700833510761,0.06227349000853402,0.047932560459563546,0.03147609997023574,0.016912013829464657,0.007480214761862913,0.0026739882091520316,0.0007899828236250735,0.00018846182788506997,4.3921591714126795e-05,6.682464805327615e-06]",0.5,0.7941176470588235,2700.0,170,2530.0,1000.0,10.0,100.0,1000.0,362.2912341407151,0.006296296296296296,0.6296296296296297,1.0,0.20588235294117652,0.06296296296296296,0.937037037037037,0.37037037037037035,1760.9145658263303,1759.7002801120445,10.0,1770.9145658263303,8.804572829131653,0.05,8.854572829131651,"{""calculations"":{""NTOT"":8.854572829131651,""ps"":0.06296296296296296,""Nq"":8.804572829131653,""rho"":0.7941176470588235,""pcs"":0.37037037037037035,""p0"":0.20588235294117652,""muS"":0.006296296296296296,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":170,""WTOT"":1770.9145658263303,""Wq"":1760.9145658263303,""pv"":0.937037037037037,""TTOT"":0.6296296296296297,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1759.7002801120445,""V"":362.2912341407151,""Ns"":0.05,""Ws"":10.0,""TT"":2700.0,""Rs_min"":11,""offered_load"":0.5,""TV"":2530.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":17,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
157,97.63861230966495,64.72096635186881,1000000,1000000.0,100,10,100,18,0.005,E4,200.0,100.0,1,100,6.485282641695263,0.00609887929919972,4.059837408792807,0.04998180811489001,3.735573742887772e-05,0.21790571270871475,6.535204822829641,0.006129639620747724,4.061546781615199,-0.016791372212423477,0.00016458019830333973,1298.0409380636297,0.632504436683507,768.1818447374097,10.0,0.0,0.0,1308.0409380636297,0.632504436683507,768.1818447374097,"[0.058726714363400774,0.0754527595640022,0.07524051205565332,0.07542421024691208,0.07561959053788418,0.07538782533857015,0.07506069718504568,0.07518544263155084,0.07507803294049462,0.07411309017150121,0.07145498372747357,0.06468095454787909,0.05266761704371651,0.037077728864225494,0.021908837077770263,0.010764772757445227,0.004234602828392959,0.0013961816019315855,0.00040378967098620116,9.647666673611699e-05,2.1823039598967135e-05,3.357138829062829e-06]",0.5,0.7777777777777778,2800.0,180,2620.0,1000.0,10.0,100.0,1000.0,385.6781305114638,0.0064285714285714285,0.6428571428571428,1.0,0.2222222222222222,0.06428571428571428,0.9357142857142857,0.35714285714285715,1736.6765873015872,1735.5515873015872,10.0,1746.6765873015872,8.683382936507936,0.05,8.733382936507937,"{""calculations"":{""NTOT"":8.733382936507937,""ps"":0.06428571428571428,""Nq"":8.683382936507936,""rho"":0.7777777777777778,""pcs"":0.35714285714285715,""p0"":0.2222222222222222,""muS"":0.0064285714285714285,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":180,""WTOT"":1746.6765873015872,""Wq"":1736.6765873015872,""pv"":0.9357142857142857,""TTOT"":0.6428571428571428,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1735.5515873015872,""V"":385.6781305114638,""Ns"":0.05,""Ws"":10.0,""TT"":2800.0,""Rs_min"":11,""offered_load"":0.5,""TV"":2620.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":18,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
158,96.9945353389885,63.671859551981925,1000000,1000000.0,100,10,100,19,0.005,E4,200.0,100.0,1,100,6.692450587856369,0.0058318203387134285,4.195296466328959,0.04997873403587768,3.8495853628860946e-05,0.21789926021455072,6.742367202452815,0.005863102973087922,4.196925958939492,-0.0168940580332144,0.0001440496049683714,1339.5691081629861,0.6504358700502525,795.105535229585,10.0,0.0,0.0,1349.5691081629861,0.6504358700502525,795.105535229585,"[0.05903610512012172,0.07261140791640062,0.0728569168709935,0.07277136818003278,0.07301407224326126,0.07272523938870198,0.07275139462848872,0.0724347013666384,0.0722533511143542,0.07213697918110203,0.07019333124893518,0.06562830488442027,0.056597446476879906,0.04281606170202272,0.027470745525995138,0.014838647471256159,0.006475599555134694,0.0023880158048948156,0.0007531799881269946,0.00019062636612853184,4.7704750300706774e-05,7.817670903865295e-06,9.825449057998296e-07]",0.5,0.7631578947368421,2900.0,190,2710.0,1000.0,10.0,100.0,1000.0,408.8231922819753,0.006551724137931035,0.6551724137931034,1.0,0.23684210526315785,0.06551724137931035,0.9344827586206896,0.3448275862068966,1727.1979229683407,1726.142367412785,10.0,1737.1979229683407,8.635989614841703,0.05,8.685989614841704,"{""calculations"":{""NTOT"":8.685989614841704,""ps"":0.06551724137931035,""Nq"":8.635989614841703,""rho"":0.7631578947368421,""pcs"":0.3448275862068966,""p0"":0.23684210526315785,""muS"":0.006551724137931035,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":190,""WTOT"":1737.1979229683407,""Wq"":1727.1979229683407,""pv"":0.9344827586206896,""TTOT"":0.6551724137931034,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1726.142367412785,""V"":408.8231922819753,""Ns"":0.05,""Ws"":10.0,""TT"":2900.0,""Rs_min"":11,""offered_load"":0.5,""TV"":2710.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":19,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
159,95.73430086784765,63.44177912276564,1000000,1000000.0,100,10,100,20,0.005,E4,200.0,100.0,1,100,6.908878353201477,0.00642903547261828,4.3320376716069875,0.04998097605175422,3.693071581933164e-05,0.21790403178779313,6.958794688442203,0.0064598496266976375,4.333538244392504,-0.017231656922643623,0.0001745648257884844,1382.863923753517,0.6698209818344328,822.1249012436452,10.0,0.0,0.0,1392.863923753517,0.6698209818344328,822.1249012436452,"[0.05867509570633154,0.07079177848160172,0.07019151117154447,0.07021204895157994,0.07009174750460649,0.0701972298370377,0.06989725736791268,0.07008916629026721,0.07026967273697883,0.06987715117135197,0.06890407256561519,0.06601615933574574,0.0591907652469772,0.04764177438697438,0.03295341824457984,0.01966829362232416,0.009617408240011794,0.003924204707153424,0.0013247620573918267,0.0003616422234606549,8.421442353675614e-05,1.3937152594340718e-05,6.255858910601189e-06,4.327155116780947e-07]",0.5,0.75,3000.0,200,2800.0,1000.0,10.0,100.0,1000.0,431.75,0.006666666666666667,0.6666666666666667,1.0,0.25,0.06666666666666667,0.9333333333333333,0.3333333333333333,1728.0,1727.0,10.0,1738.0,8.64,0.05,8.69,"{""calculations"":{""NTOT"":8.69,""ps"":0.06666666666666667,""Nq"":8.64,""rho"":0.75,""pcs"":0.3333333333333333,""p0"":0.25,""muS"":0.006666666666666667,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":200,""WTOT"":1738.0,""Wq"":1728.0,""pv"":0.9333333333333333,""TTOT"":0.6666666666666667,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1727.0,""V"":431.75,""Ns"":0.05,""Ws"":10.0,""TT"":3000.0,""Rs_min"":11,""offered_load"":0.5,""TV"":2800.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":20,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
160,96.96472435742544,65.63955740184883,1000000,1000000.0,100,10,100,21,0.005,E4,200.0,100.0,1,100,7.113303768129664,0.006706670929304147,4.4645559658559755,0.04997946252872862,3.7419617585576736e-05,0.21790086228284372,7.163216074154,0.006738145935379365,4.466067594299787,-0.016981216560281655,0.00016222496295200154,1423.727949688062,0.6853977274441306,850.0239441197557,10.0,0.0,0.0,1433.727949688062,0.6853977274441306,850.0239441197557,"[0.0588101351591427,0.06820285749115035,0.06789138797690708,0.0680296365614403,0.06807828439006089,0.06790251631766629,0.0681578232663997,0.06814132898302441,0.0680974452391735,0.06764763787349738,0.0672193673018231,0.06534782160858604,0.06004193743606912,0.05110214121276205,0.03831839026200186,0.024555936592803695,0.013233844994838054,0.005890313764566003,0.0022873951470793064,0.0007806478669498517,0.00020460432551691832,5.3264419230700926e-05,3.455964706078063e-06,1.8258446048808926e-06]",0.5,0.7380952380952381,3100.0,210,2890.0,1000.0,10.0,100.0,1000.0,454.47995757442754,0.0067741935483870966,0.6774193548387096,1.0,0.26190476190476186,0.06774193548387097,0.932258064516129,0.3225806451612903,1736.2416561932691,1735.2871107387236,10.0,1746.2416561932691,8.681208280966345,0.05,8.731208280966346,"{""calculations"":{""NTOT"":8.731208280966346,""ps"":0.06774193548387097,""Nq"":8.681208280966345,""rho"":0.7380952380952381,""pcs"":0.3225806451612903,""p0"":0.26190476190476186,""muS"":0.0067741935483870966,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":210,""WTOT"":1746.2416561932691,""Wq"":1736.2416561932691,""pv"":0.932258064516129,""TTOT"":0.6774193548387096,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1735.2871107387236,""V"":454.47995757442754,""Ns"":0.05,""Ws"":10.0,""TT"":3100.0,""Rs_min"":11,""offered_load"":0.5,""TV"":2890.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":21,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
161,94.41879847857763,63.05796902958309,1000000,1000000.0,100,10,100,22,0.005,E4,200.0,100.0,1,100,7.321985971013922,0.006582347223528498,4.5974544027145265,0.04997620515121767,3.738968890077062e-05,0.2178941371926889,7.371892507063283,0.006614010154094329,4.598904548901945,-0.017063363834601792,0.00015345952434492717,1465.5119536644427,0.6523249874232305,877.202845573618,10.0,0.0,0.0,1475.5119536644427,0.6523249874232305,877.202845573618,"[0.058337981331399995,0.06644639282381119,0.06605562554803385,0.06588397683751389,0.06571848129036689,0.06605595024393816,0.06601990528079978,0.06602275074711889,0.06568565346870696,0.0657067420900252,0.06507807917614145,0.06416322231156242,0.061148962262915454,0.05389456436506883,0.04284399776209227,0.029828655534236588,0.01714979376219683,0.008666097578097052,0.0036095268893642134,0.0012295043203103418,0.00035780334490964004,7.236542494030553e-05,2.0365572329921153e-05,3.602034119968519e-06]",0.5,0.7272727272727273,3200.0,220,2980.0,1000.0,10.0,100.0,1000.0,477.03228305785126,0.006875,0.6875,1.0,0.2727272727272727,0.06875,0.93125,0.3125,1750.0350378787882,1749.1183712121215,10.0,1760.0350378787882,8.750175189393941,0.05,8.800175189393942,"{""calculations"":{""NTOT"":8.800175189393942,""ps"":0.06875,""Nq"":8.750175189393941,""rho"":0.7272727272727273,""pcs"":0.3125,""p0"":0.2727272727272727,""muS"":0.006875,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":220,""WTOT"":1760.0350378787882,""Wq"":1750.0350378787882,""pv"":0.93125,""TTOT"":0.6875,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1749.1183712121215,""V"":477.03228305785126,""Ns"":0.05,""Ws"":10.0,""TT"":3200.0,""Rs_min"":11,""offered_load"":0.5,""TV"":2980.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":22,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
162,97.89775865368392,65.25597317536176,1000000,1000000.0,100,10,100,23,0.005,E4,200.0,100.0,1,100,7.539957758348218,0.0070395189784387465,4.738466009100535,0.049981365242550285,3.863486620284521e-05,0.2179046812499527,7.589866862547857,0.007071362504571047,4.739933465105789,-0.01677934463811083,0.00017276093842849923,1509.2789982995635,0.7283671253086317,904.0784654148412,10.0,0.0,0.0,1519.2789982995635,0.7283671253086317,904.0784654148412,"[0.05796626891094132,0.0645156634475053,0.06399715399270284,0.06373269358671388,0.0640167511399918,0.06412385450374596,0.0639613202160043,0.06388988926525037,0.06367218970594124,0.06359300933120314,0.06366537469966523,0.06267515475456914,0.060697930711748734,0.055568119436148554,0.04615327845389546,0.034570547320756644,0.02231416869246821,0.012100767849995805,0.005666770692507181,0.0021561559367396723,0.000705057511069063,0.00019180630741713947,5.4437991026522545e-05,7.950504683314908e-06,3.6850373091445936e-06]",0.5,0.7173913043478262,3300.0,230,3070.0,1000.0,10.0,100.0,1000.0,499.42412785702,0.0069696969696969695,0.6969696969696969,1.0,0.28260869565217384,0.0696969696969697,0.9303030303030303,0.30303030303030304,1768.0776831863789,1767.1930678017634,10.0,1778.0776831863789,8.840388415931894,0.05,8.890388415931895,"{""calculations"":{""NTOT"":8.890388415931895,""ps"":0.0696969696969697,""Nq"":8.840388415931894,""rho"":0.7173913043478262,""pcs"":0.30303030303030304,""p0"":0.28260869565217384,""muS"":0.0069696969696969695,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":230,""WTOT"":1778.0776831863789,""Wq"":1768.0776831863789,""pv"":0.9303030303030303,""TTOT"":0.6969696969696969,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1767.1930678017634,""V"":499.42412785702,""Ns"":0.05,""Ws"":10.0,""TT"":3300.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3070.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":23,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
163,93.63977104631977,61.38860588426769,1000000,1000000.0,100,10,100,24,0.005,E4,200.0,100.0,1,100,7.7433803989146615,0.006662447707168379,4.872438290973175,0.049980610300863704,3.806384436853154e-05,0.21790317491153308,7.793286230005775,0.0066930136631717565,4.87391496843855,-0.0165335014829958,0.0001836678338869362,1550.0053965153393,0.723806259082396,931.4756931591298,10.0,0.0,0.0,1560.0053965153393,0.723806259082396,931.4756931591298,"[0.05815776812291396,0.06276675410922448,0.06217555180254089,0.061968467216375736,0.062133009212869184,0.06223188644166531,0.06195343240766675,0.06176778354432136,0.06186544989175735,0.06197860213929817,0.061676941107267666,0.06172288513811145,0.05979489419896389,0.05628865539196696,0.04928903314005294,0.03866607513219608,0.026622033092056265,0.015762486811968242,0.007960969434355957,0.0034277777083527314,0.0012805965883906792,0.00038588397529018624,9.895954309607205e-05,2.1654486377224743e-05,2.4493629205138703e-06]",0.5,0.7083333333333334,3400.0,240,3160.0,1000.0,10.0,100.0,1000.0,521.6707516339869,0.007058823529411765,0.7058823529411765,1.0,0.29166666666666663,0.07058823529411765,0.9294117647058824,0.29411764705882354,1789.4425770308126,1788.5854341736697,10.0,1799.4425770308126,8.947212885154062,0.05,8.997212885154063,"{""calculations"":{""NTOT"":8.997212885154063,""ps"":0.07058823529411765,""Nq"":8.947212885154062,""rho"":0.7083333333333334,""pcs"":0.29411764705882354,""p0"":0.29166666666666663,""muS"":0.007058823529411765,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":240,""WTOT"":1799.4425770308126,""Wq"":1789.4425770308126,""pv"":0.9294117647058824,""TTOT"":0.7058823529411765,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1788.5854341736697,""V"":521.6707516339869,""Ns"":0.05,""Ws"":10.0,""TT"":3400.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3160.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":24,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
164,92.73782862067674,61.5014390097067,1000000,1000000.0,100,10,100,25,0.005,E4,200.0,100.0,1,100,7.964046328983335,0.0068434030693920065,5.007889862686279,0.049980111038376254,3.84427735060398e-05,0.21790210851243158,8.013949189287505,0.006875197912128923,5.009244438055537,-0.01694448327603421,0.00016480501507955256,1594.2005712697387,0.7008406333044749,958.9135915688588,10.0,0.0,0.0,1604.2005712697387,0.7008406333044749,958.9135915688588,"[0.05786717938691996,0.06070724342696791,0.06024135651776306,0.06020542353584856,0.06032392991588892,0.06008288474608684,0.06032284703443638,0.06019059105715879,0.0602835034501652,0.06008409393806555,0.060332023351553445,0.06001483066325277,0.05894609152924999,0.05635352725031104,0.05101367761584971,0.042478141029196295,0.03147863408935506,0.019991271015326585,0.010965254133439465,0.005139890347818555,0.0020179987610331536,0.0006707848352343775,0.00021320829327212625,5.862279390594277e-05,1.4458691587473273e-05,2.24121929184334e-06,2.913710208892518e-07]",0.5,0.7000000000000001,3500.0,250,3250.0,1000.0,10.0,100.0,1000.0,543.7857142857142,0.007142857142857143,0.7142857142857143,1.0,0.29999999999999993,0.07142857142857142,0.9285714285714286,0.2857142857142857,1813.452380952381,1812.6190476190477,10.0,1823.452380952381,9.067261904761905,0.05,9.117261904761905,"{""calculations"":{""NTOT"":9.117261904761905,""ps"":0.07142857142857142,""Nq"":9.067261904761905,""rho"":0.7000000000000001,""pcs"":0.2857142857142857,""p0"":0.29999999999999993,""muS"":0.007142857142857143,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":250,""WTOT"":1823.452380952381,""Wq"":1813.452380952381,""pv"":0.9285714285714286,""TTOT"":0.7142857142857143,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1812.6190476190477,""V"":543.7857142857142,""Ns"":0.05,""Ws"":10.0,""TT"":3500.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3250.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":25,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
165,96.31352134139979,62.67403182527414,1000000,1000000.0,100,10,100,26,0.005,E4,200.0,100.0,1,100,8.175491975458947,0.007697537270818624,5.1447407837170545,0.04997972090108244,3.881945549676174e-05,0.21790126810531385,8.225393606184339,0.007729483964442438,5.14609606580763,-0.016758824395172504,0.00016905527977379103,1636.4253420222965,0.8123085243934657,985.8653424089409,10.0,0.0,0.0,1646.4253420222965,0.8123085243934657,985.8653424089409,"[0.057616641467944776,0.05921427695502236,0.05866527054312524,0.058685042977189725,0.058584237374265755,0.05861671457552178,0.05836125762776957,0.058562876972245936,0.05851326837102364,0.05840910246868762,0.058477641182350965,0.058142765932276026,0.05790753436232979,0.05622005895447556,0.05233290713952939,0.045176500897957286,0.03557303028729846,0.024329868168228547,0.014367140032299237,0.00739957121106505,0.00319127106223848,0.0011631665572428914,0.00036625910060922296,9.275184396356102e-05,2.2554929814630697e-05,6.983249454968174e-06,1.1118249902493903e-06,1.9393107928578843e-07]",0.5,0.6923076923076924,3600.0,260,3340.0,1000.0,10.0,100.0,1000.0,565.7810650887573,0.007222222222222222,0.7222222222222222,1.0,0.3076923076923076,0.07222222222222222,0.9277777777777778,0.2777777777777778,1839.6009615384617,1838.7884615384617,10.0,1849.6009615384617,9.198004807692309,0.05,9.24800480769231,"{""calculations"":{""NTOT"":9.24800480769231,""ps"":0.07222222222222222,""Nq"":9.198004807692309,""rho"":0.6923076923076924,""pcs"":0.2777777777777778,""p0"":0.3076923076923076,""muS"":0.007222222222222222,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":260,""WTOT"":1849.6009615384617,""Wq"":1839.6009615384617,""pv"":0.9277777777777778,""TTOT"":0.7222222222222222,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1838.7884615384617,""V"":565.7810650887573,""Ns"":0.05,""Ws"":10.0,""TT"":3600.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3340.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":26,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
166,98.82637094938036,66.03820967469301,1000000,1000000.0,100,10,100,27,0.005,E4,200.0,100.0,1,100,8.382350385006726,0.007351893422174414,5.276445185551166,0.049980193041517074,3.690341913615351e-05,0.21790241691755763,8.432251555972428,0.007381592012364903,5.277768686185394,-0.01674675897627151,0.00019328140264049582,1677.8553794031523,0.8272481362511088,1013.9299381446385,10.0,0.0,0.0,1687.8553794031523,0.8272481362511088,1013.9299381446385,"[0.057295579990030855,0.057958377431172756,0.05692656526543026,0.05673847444726469,0.05709970221214049,0.05739564389667595,0.05721660659083247,0.057236101719085504,0.0566588691563815,0.05695010332094993,0.056694940714361805,0.05717976871873674,0.05651256490161347,0.05523170333974637,0.05245733387247834,0.047536733633984744,0.03863639386195189,0.02857944126043755,0.018185270880916565,0.009935744203311427,0.004741459800697662,0.0019403087184132787,0.0006625980079228118,0.00019088693087096565,3.314501532052779e-05,4.682684154712691e-06,9.9942511671341e-07]",0.5,0.6851851851851852,3700.0,270,3430.0,1000.0,10.0,100.0,1000.0,587.667519371223,0.007297297297297297,0.7297297297297297,1.0,0.31481481481481477,0.07297297297297298,0.927027027027027,0.2702702702702703,1867.5027085909437,1866.708590943885,10.0,1877.5027085909437,9.337513542954719,0.05,9.38751354295472,"{""calculations"":{""NTOT"":9.38751354295472,""ps"":0.07297297297297298,""Nq"":9.337513542954719,""rho"":0.6851851851851852,""pcs"":0.2702702702702703,""p0"":0.31481481481481477,""muS"":0.007297297297297297,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":270,""WTOT"":1877.5027085909437,""Wq"":1867.5027085909437,""pv"":0.927027027027027,""TTOT"":0.7297297297297297,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1866.708590943885,""V"":587.667519371223,""Ns"":0.05,""Ws"":10.0,""TT"":3700.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3430.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":27,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
167,92.73849399853907,61.337610366680565,1000000,1000000.0,100,10,100,28,0.005,E4,200.0,100.0,1,100,8.594755400839535,0.007184092258556709,5.4133990028642485,0.0499831676921471,3.738854946098146e-05,0.21790851744845463,8.644656523859929,0.007213855211233374,5.414665744499552,-0.016872792882223053,0.00018325634058794939,1720.3934606092212,0.7857266640177039,1040.5074961924622,10.0,0.0,0.0,1730.3934606092212,0.7857266640177039,1040.5074961924622,"[0.05745770768373181,0.056166056114951034,0.055707945665506235,0.05553680627477795,0.05557062975508831,0.05540231894013049,0.05561103573700919,0.055300105428511645,0.0554612187323703,0.05538243100960107,0.05540788962877071,0.055256273985935314,0.0552486027999886,0.054275238913156734,0.05278928824756513,0.04876709394243309,0.041853076559448386,0.03256577617803801,0.022084043306926284,0.013078155609530101,0.006683476834804631,0.0028742481332599866,0.0010699445372059602,0.00033581232189672185,8.346333145039888e-05,2.2943939508639926e-05,5.366100413176948e-06,3.050287990079867e-06]",0.5,0.6785714285714286,3800.0,280,3520.0,1000.0,10.0,100.0,1000.0,609.454618689581,0.007368421052631579,0.7368421052631579,1.0,0.3214285714285714,0.07368421052631578,0.9263157894736842,0.2631578947368421,1896.858813700919,1896.0810359231411,10.0,1906.858813700919,9.484294068504594,0.05,9.534294068504595,"{""calculations"":{""NTOT"":9.534294068504595,""ps"":0.07368421052631578,""Nq"":9.484294068504594,""rho"":0.6785714285714286,""pcs"":0.2631578947368421,""p0"":0.3214285714285714,""muS"":0.007368421052631579,""TTOT0"":1.0,""X3"":1000.0,""X"":10.0,""TS"":280,""WTOT"":1906.858813700919,""Wq"":1896.858813700919,""pv"":0.9263157894736842,""TTOT"":0.7368421052631579,""Rs_gt_f"":10.0,""TCS"":1000.0,""X2"":100.0,""Wh"":1896.0810359231411,""V"":609.454618689581,""Ns"":0.05,""Ws"":10.0,""TT"":3800.0,""Rs_min"":11,""offered_load"":0.5,""TV"":3520.0},""parameters"":{""N"":100,""C"":10,""S"":100,""Rs"":28,""f_clk"":1.0,""t_clk"":1.0,""lambd"":0.005}}"
